DID_CONVERGE,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
False,5,5,2,0,2,4,3
False,5,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
False,6,5,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
True,1,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
False,2,6,2,0,2,4,3
True,2,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
False,3,6,2,0,2,4,3
True,3,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
False,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
True,4,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
False,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
True,5,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
False,6,6,2,0,2,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
True,1,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,2,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,3,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,4,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,5,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
False,6,7,2,1,1,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,1,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,2,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
True,3,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
False,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
True,4,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
False,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
True,5,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
False,6,8,2,2,0,4,3
True,6,8,2,2,0,4,3
True,6,8,2,2,0,4,3
True,6,8,2,2,0,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,1,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
True,2,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
False,3,9,3,0,3,4,3
True,3,9,3,0,3,4,3
True,3,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
False,4,9,3,0,3,4,3
True,4,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
False,5,9,3,0,3,4,3
True,5,9,3,0,3,4,3
True,5,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
False,6,9,3,0,3,4,3
True,6,9,3,0,3,4,3
True,6,9,3,0,3,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
True,1,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,2,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,3,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
False,4,10,3,1,2,4,3
